codemp,prfawb,numawb,oriawb,desawb,OrgPais,DestPais,ZonaOrig,ZonaDest,OficinaOriCap,OficinaDesCap,PosOri,PosDes,Tramos,codpro,dsc_producto,posage,NomAge,NomShp,FecVue,ChWei_BK,GrRev,NetRev,GrossRevSinProrr,SalesRevSinProrr,NetRevSinProrr,GrWeiTotAWB
549,549,21351400,MIA,MAO,USA,Brazil,NA_USA_Florida,SA_Brazil_MAO,MIA,MAO,MIA,MAO,MIA-MAO,97,CONSOLIDADO,MIA,SCHENKER INC,SCHENKER INC,02-11-12 0:00,5.5,82.51,251.86,82.51,251.86,251.86,1.7
549,549,21351411,MIA,MAO,USA,Brazil,NA_USA_Florida,SA_Brazil_MAO,MIA,MAO,MIA,MAO,MIA-MAO,97,CONSOLIDADO,MIA,SCHENKER INC,SCHENKER INC,01-11-12 0:00,22,129.36,226.76,129.36,226.76,226.76,10.1
549,549,21351422,MIA,VCP,USA,Brazil,NA_USA_Florida,SA_Brazil_VCP,MIA,VCP,MIA,VCP,MIA-VCP,617,MISCELANEO (CLASE 9),CHI,SCHENKER INC.,SCHENKER INC.,02-11-12 0:00,1613,3623.62,6838.05,3623.62,6838.05,6838.05,1610.3
549,549,21351466,MIA,MAO,USA,Brazil,NA_USA_Florida,SA_Brazil_MAO,MIA,MAO,MIA,MAO,MIA-MAO,97,CONSOLIDADO,MIA,SCHENKER INC,SCHENKER INC,01-11-12 0:00,100,85,315,85,315,315,22.4
0,549,21351470,MIA,GIG,USA,Brazil,NA_USA_Florida,SA_Brazil_GIG,MIA,GIG,MIA,GIG,MIA-GIG,517,OTROS DG,MIA,SCHENKER INC,SCHENKER INC,05-11-12 0:00,9,0,0,0,0,0,0
0,549,21351595,MIA,MAO,USA,Brazil,NA_USA_Florida,SA_Brazil_MAO,MIA,MAO,MIA,MAO,MIA-MAO,97,CONSOLIDADO,MIA,SCHENKER INC,SCHENKER INC,02-11-12 0:00,521,0,0,0,0,0,0
549,549,21351606,MIA,CNF,USA,Brazil,NA_USA_Florida,SA_Brazil_Others,MIA,CNF,MIA,CNF,MIA-CNF,97,CONSOLIDADO,MIA,SCHENKER INC,SCHENKER INC,05-11-12 0:00,139,394.73,691.18,394.73,691.18,691.18,138.2
0,549,21351632,MIA,VCP,USA,Brazil,NA_USA_Florida,SA_Brazil_VCP,MIA,VCP,MIA,VCP,MIA-VCP,517,OTROS DG,CHI,SCHENKER INC.,CATERPILLAR INC.,05-11-12 0:00,8,0,0,0,0,0,0
549,549,21351960,MIA,GRU,USA,Brazil,NA_USA_Florida,SA_Brazil_GRU,MIA,GRU,MIA,GRU,MIA-GRU,97,CONSOLIDADO,MIA,SCHENKER INC,SCHENKER INC,05-11-12 0:00,401,469.8,1123.2,469.8,1123.2,1123.2,323.8
549,549,21359962,MIA,VCP,USA,Brazil,NA_USA_Florida,SA_Brazil_VCP,MIA,VCP,MIA,VCP,MIA-VCP,97,CONSOLIDADO,MIA,JAS FORWARDING USA INC,JAS FORWARDING USA INC,04-11-12 0:00,673,864,2233.53,864,2233.53,2233.53,672.15
549,549,21359973,MIA,CNF,USA,Brazil,NA_USA_Florida,SA_Brazil_Others,MIA,CNF,MIA,CNF,MIA-CNF,97,CONSOLIDADO,MIA,JAS FORWARDING USA INC,JAS FORWARDING USA INC,05-11-12 0:00,2672,7432.8,12311.6,7432.8,12311.6,12311.6,2607.75
549,549,21359984,MIA,VCP,USA,Brazil,NA_USA_Florida,SA_Brazil_VCP,MIA,VCP,MIA,VCP,MIA-VCP,97,CONSOLIDADO,MIA,JAS FORWARDING USA INC,JAS FORWARDING USA INC,01-11-12 0:00,2001,593.75,1580.5,593.75,1580.5,1580.5,474.68
549,549,21359995,MIA,VCP,USA,Brazil,NA_USA_Florida,SA_Brazil_VCP,MIA,VCP,MIA,VCP,MIA-VCP,97,CONSOLIDADO,MIA,JAS FORWARDING USA INC,JAS FORWARDING USA INC,04-11-12 0:00,42,191.25,346.75,191.25,346.75,346.75,42.02
549,549,21360161,MIA,VCP,USA,Brazil,NA_USA_Florida,SA_Brazil_VCP,MIA,VCP,MIA,VCP,MIA-VCP,517,OTROS DG,MIA,JAS FORWARDING USA INC,JAS FORWARDING USA INC,03-11-12 0:00,35,191.25,427.75,191.25,427.75,427.75,33.56
549,549,21361410,MIA,CNF,USA,Brazil,NA_USA_Florida,SA_Brazil_Others,MIA,CNF,MIA,CNF,MIA-CNF,97,CONSOLIDADO,MIA,DHL GLOBAL FORWARDING,DHL GLOBAL FORWARDING,05-11-12 0:00,1002,193.84,306.01,193.84,306.01,306.01,30.1
0,549,21363241,MIA,VCP,USA,Brazil,NA_USA_Florida,SA_Brazil_VCP,MIA,VCP,MIA,VCP,MIA-VCP,1,CARGA GENERAL,MIA,NACA LOGISTICS,NACA LOGISTICS,07-11-12 0:00,5,0,0,0,0,0,0
549,549,21363252,MIA,CWB,USA,Brazil,NA_USA_Florida,SA_Brazil_Special,MIA,CWB,MIA,CWB,MIA-CWB,97,CONSOLIDADO,MIA,NACA LOGISTICS,NACA LOGISTICS,02-11-12 0:00,10,0.07,73.67,7.00E+12,73.67,73.67,2.2
0,549,21364011,MIA,BSB,USA,Brazil,NA_USA_Florida,SA_Brazil_Others,MIA,BSB,MIA,BSB,MIA-VCP-BSB,517,OTROS DG,MIA,DELMAR INTL INC.,DELMAR INTL INC.,06-11-12 0:00,668,0,0,0,0,0,0
0,549,21364011,MIA,BSB,USA,Brazil,NA_USA_Florida,SA_Brazil_Others,MIA,BSB,MIA,BSB,MIA-VCP-BSB,517,OTROS DG,MIA,DELMAR INTL INC.,DELMAR INTL INC.,08-11-12 0:00,668,0,0,0,0,0,0
0,549,21364350,MIA,GIG,USA,Brazil,NA_USA_Florida,SA_Brazil_GIG,MIA,GIG,MIA,GIG,MIA-GIG,517,OTROS DG,MIA,"SKYTRUCK INTERNATIONAL AIRFREIGHT, INC.","SKYTRUCK INTERNATIONAL AIRFREIGHT, INC.",05-11-12 0:00,170,0,0,0,0,0,0
0,549,21364383,MIA,GIG,USA,Brazil,NA_USA_Florida,SA_Brazil_GIG,MIA,GIG,MIA,GIG,MIA-GIG,97,CONSOLIDADO,MIA,"SKYTRUCK INTERNATIONAL AIRFREIGHT, INC.","SKYTRUCK INTERNATIONAL AIRFREIGHT, INC.",05-11-12 0:00,16,0,0,0,0,0,0
549,549,21500780,MIA,REC,USA,Brazil,NA_USA_Florida,SA_Brazil_Others,MIA,REC,MIA,REC,MIA-REC,97,CONSOLIDADO,MIA,AGILITY LOGISTICS CORP,AGILITY LOGISTICS CORP,05-11-12 0:00,33,390.22,540.41,390.22,540.41,540.41,64.4
0,549,21500791,MIA,GIG,USA,Brazil,NA_USA_Florida,SA_Brazil_GIG,MIA,GIG,MIA,GIG,MIA-GIG,97,CONSOLIDADO,MIA,AGILITY LOGISTICS CORP,AGILITY LOGISTICS CORP,05-11-12 0:00,1471,0,0,0,0,0,0
0,549,21502283,MIA,GIG,USA,Brazil,NA_USA_Florida,SA_Brazil_GIG,MIA,GIG,MIA,GIG,MIA-GIG,97,CONSOLIDADO,MIA,KCE LOGISTICS INC DBA KOREA CARGO EXPRES,KCE LOGISTICS INC DBA KOREA CARGO EXPRES,05-11-12 0:00,70,0,0,0,0,0,0
549,549,21502294,MIA,BEL,USA,Brazil,NA_USA_Florida,SA_Brazil_Others,MIA,OTBRA,MIA,BEL,MIA-GRU-BEL,97,CONSOLIDADO,MIA,KCE LOGISTICS INC DBA KOREA CARGO EXPRES,KCE LOGISTICS INC DBA KOREA CARGO EXPRES,05-11-12 0:00,65,"2,819,585",435.54,316.14,488.34,488.34,66
549,549,21502294,MIA,BEL,USA,Brazil,NA_USA_Florida,SA_Brazil_Others,MIA,OTBRA,MIA,BEL,MIA-GRU-BEL,97,CONSOLIDADO,MIA,KCE LOGISTICS INC DBA KOREA CARGO EXPRES,KCE LOGISTICS INC DBA KOREA CARGO EXPRES,07-11-12 0:00,65,"341,815",52.8,316.14,488.34,488.34,66
0,549,21502305,MIA,GIG,USA,Brazil,NA_USA_Florida,SA_Brazil_GIG,MIA,GIG,MIA,GIG,MIA-GIG,97,CONSOLIDADO,MIA,KCE LOGISTICS INC DBA KOREA CARGO EXPRES,KCE LOGISTICS INC DBA KOREA CARGO EXPRES,05-11-12 0:00,50,0,0,0,0,0,0
549,549,21502316,MIA,SSA,USA,Brazil,NA_USA_Florida,SA_Brazil_Others,MIA,SSA,MIA,SSA,MIA-SSA,97,CONSOLIDADO,MIA,KCE LOGISTICS INC DBA KOREA CARGO EXPRES,KCE LOGISTICS INC DBA KOREA CARGO EXPRES,05-11-12 0:00,544,834.9,829.15,834.9,829.15,829.15,208.5
549,549,21502670,MIA,GRU,USA,Brazil,NA_USA_Florida,SA_Brazil_GRU,MIA,GRU,MIA,GRU,MIA-GRU,97,CONSOLIDADO,MIA,UNITED AIRCRAFT SALES CORP DBA ILS CARGO,UNITED AIRCRAFT SALES CORP DBA ILS CARGO,02-11-12 0:00,15,95.75,180.64,95.75,180.64,180.64,14.5
549,549,21502681,MIA,CNF,USA,Brazil,NA_USA_Florida,SA_Brazil_Others,MIA,CNF,MIA,CNF,MIA-CNF,97,CONSOLIDADO,MIA,UNITED AIRCRAFT SALES CORP DBA ILS CARGO,UNITED AIRCRAFT SALES CORP DBA ILS CARGO,05-11-12 0:00,464,1646.42,2499.01,1646.42,2499.01,2499.01,441.4
0,549,21503473,MIA,GIG,USA,Brazil,NA_USA_Florida,SA_Brazil_GIG,MIA,GIG,MIA,GIG,MIA-GIG,97,CONSOLIDADO,MIA,ROCK IT CARGO USA. INC.,ROCK IT CARGO USA. INC.,05-11-12 0:00,17,0,0,0,0,0,0
0,549,21503484,MIA,GIG,USA,Brazil,NA_USA_Florida,SA_Brazil_GIG,MIA,GIG,MIA,GIG,MIA-GIG,1,CARGA GENERAL,MIA,ROCK IT CARGO USA. INC.,ROCK IT,05-11-12 0:00,50,0,0,0,0,0,0
549,549,21504346,MIA,SSA,USA,Brazil,NA_USA_Florida,SA_Brazil_Others,MIA,SSA,MIA,SSA,MIA-SSA,97,CONSOLIDADO,MIA,SEAIR FREIGHT INC,SEAIR FREIGHT INC,05-11-12 0:00,850,1853.8,3287.21,1853.8,3287.21,3287.21,806
549,549,21506870,MIA,VCP,USA,Brazil,NA_USA_Florida,SA_Brazil_VCP,MIA,VCP,MIA,VCP,MIA-VCP,97,CONSOLIDADO,MIA,NIKSTER LOGISTICS CORP,NIKSTER LOGISTICS CORP,01-11-12 0:00,551,1346.11,2469.42,1346.11,2469.42,2469.42,558.55
0,549,21507065,MIA,MAO,USA,Brazil,NA_USA_Florida,SA_Brazil_MAO,MIA,MAO,MIA,MAO,MIA-MAO,1,CARGA GENERAL,MIA,SCHENKER INC,SCHENKER INC,07-11-12 0:00,1002,0,0,0,0,0,0
549,549,21507183,MIA,VCP,USA,Brazil,NA_USA_Florida,SA_Brazil_VCP,MIA,VCP,MIA,VCP,MIA-VCP,97,CONSOLIDADO,MIA,SCHENKER INC,SCHENKER INC,03-11-12 0:00,1559,1636.95,4629.1,1636.95,4629.1,4629.1,1558
549,549,21507264,MIA,VCP,USA,Brazil,NA_USA_Florida,SA_Brazil_VCP,MIA,VCP,MIA,VCP,MIA-VCP,97,CONSOLIDADO,MIA,SCHENKER INC,SCHENKER INC,02-11-12 0:00,8307,8722.87,24487.75,8722.87,24487.75,24487.75,8307.4
549,549,21507345,MIA,VCP,USA,Brazil,NA_USA_Florida,SA_Brazil_VCP,MIA,VCP,MIA,VCP,MIA-VCP,617,MISCELANEO (CLASE 9),CHI,SCHENKER INC.,CATERPILLAR INC.,01-11-12 0:00,1418,4677.75,4812.75,4677.75,4812.75,4812.75,1417.5
549,549,21507356,MIA,CNF,USA,Brazil,NA_USA_Florida,SA_Brazil_Others,MIA,CNF,MIA,CNF,MIA-CNF,517,OTROS DG,MIA,SCHENKER INC,SCHENKER INC,05-11-12 0:00,20,132.81,325.11,132.81,325.11,325.11,19
549,549,21507360,MIA,VCP,USA,Brazil,NA_USA_Florida,SA_Brazil_VCP,MIA,VCP,MIA,VCP,MIA-VCP,97,CONSOLIDADO,CHI,SCHENKER INC.,SCHENKER INC,04-11-12 0:00,893,1999.09,3769.67,1999.09,3769.67,3769.67,829.2
549,549,21507371,MIA,GRU,USA,Brazil,NA_USA_Florida,SA_Brazil_GRU,MIA,GRU,MIA,GRU,MIA-GRU,97,CONSOLIDADO,MIA,SCHENKER INC,SCHENKER INC,05-11-12 0:00,138,200.1,494.7,200.1,494.7,494.7,138
549,549,21508830,MIA,GRU,USA,Brazil,NA_USA_Florida,SA_Brazil_GRU,MIA,GRU,MIA,GRU,MIA-GRU,1,CARGA GENERAL,MIA,KUEHNE & NAGEL INC,KUEHNE   NAGEL INC,05-11-12 0:00,4008,1723.15,4210.33,1723.15,4210.33,4210.33,777.9
549,549,21508885,MIA,VCP,USA,Brazil,NA_USA_Florida,SA_Brazil_VCP,MIA,VCP,MIA,VCP,MIA-VCP,97,CONSOLIDADO,MIA,KUEHNE & NAGEL INC,KUEHNE   NAGEL INC,01-11-12 0:00,3006,75,147.05,75,147.05,147.05,6.8
0,549,21509202,MIA,GIG,USA,Brazil,NA_USA_Florida,SA_Brazil_GIG,MIA,GIG,MIA,GIG,MIA-GIG,97,CONSOLIDADO,MIA,ARIES GLOBAL LOGISTICS INC,ARIES GLOBAL LOGISTICS INC,05-11-12 0:00,251,0,0,0,0,0,0
549,549,21513494,MIA,MAO,USA,Brazil,NA_USA_Florida,SA_Brazil_MAO,MIA,MAO,MIA,MAO,MIA-MAO,97,CONSOLIDADO,MIA,EXPEDITORS INTL OF WASHINGTON INC,EXPEDITORS INTL OF WASHINGTON INC,01-11-12 0:00,334,176.7,756.53,176.7,756.53,756.53,81
549,549,21513822,MIA,VCP,USA,Brazil,NA_USA_Florida,SA_Brazil_VCP,MIA,VCP,MIA,VCP,MIA-VCP,97,CONSOLIDADO,MIA,EXPEDITORS INTL OF WASHINGTON INC,EXPEDITORS INTL OF WASHINGTON INC,01-11-12 0:00,7014,7290.8,19642.6,7290.8,19642.6,19642.6,3719
549,549,21513995,MIA,GRU,USA,Brazil,NA_USA_Florida,SA_Brazil_GRU,MIA,GRU,MIA,GRU,MIA-GRU,97,CONSOLIDADO,CLE,EXPEDITORS INTL OF WASHINGTON INC,EXPEDITORS INTL OF WASHINGTON INC,03-11-12 0:00,32,363.2,580.48,363.2,580.48,580.48,32
549,549,21514242,MIA,FOR,USA,Brazil,NA_USA_Florida,SA_Brazil_Others,MIA,OTBRA,MIA,FOR,MIA-REC-FOR,97,CONSOLIDADO,MIA,EXPEDITORS INTL OF WASHINGTON INC,EXPEDITORS INTL OF WASHINGTON INC,05-11-12 0:00,500,"2,227,395","2,144,562",2731.5,2629.92,2629.92,607
549,549,21514242,MIA,FOR,USA,Brazil,NA_USA_Florida,SA_Brazil_Others,MIA,OTBRA,MIA,FOR,MIA-REC-FOR,97,CONSOLIDADO,MIA,EXPEDITORS INTL OF WASHINGTON INC,EXPEDITORS INTL OF WASHINGTON INC,06-11-12 0:00,500,"5,041,051","4,853,583",2731.5,2629.92,2629.92,607
549,549,21514640,MIA,VCP,USA,Brazil,NA_USA_Florida,SA_Brazil_VCP,MIA,VCP,MIA,VCP,MIA-VCP,97,CONSOLIDADO,MIA,DHL EXPRESS (USA) INC,DHL EXPRESS (USA) INC,01-11-12 0:00,1002,4662.9,10665,4662.9,10665,10665,2826
549,549,21514651,MIA,VCP,USA,Brazil,NA_USA_Florida,SA_Brazil_VCP,MIA,VCP,MIA,VCP,MIA-VCP,97,CONSOLIDADO,MIA,DHL EXPRESS (USA) INC,DHL EXPRESS (USA) INC,01-11-12 0:00,1002,4966.5,11453,4966.5,11453,11453,2740
549,549,21514710,MIA,VCP,USA,Brazil,NA_USA_Florida,SA_Brazil_VCP,MIA,VCP,MIA,VCP,MIA-VCP,97,CONSOLIDADO,MIA,DHL EXPRESS (USA) INC,DHL GLOBAL FORWARDING,03-11-12 0:00,1002,3199.35,7758.5,3199.35,7758.5,7758.5,1372
549,549,21514721,MIA,VCP,USA,Brazil,NA_USA_Florida,SA_Brazil_VCP,MIA,VCP,MIA,VCP,MIA-VCP,97,CONSOLIDADO,MIA,DHL EXPRESS (USA) INC,DHL GLOBAL FORWARDING,03-11-12 0:00,1002,3506.25,7959.5,3506.25,7959.5,7959.5,2125
0,549,21514732,MIA,VCP,USA,Brazil,NA_USA_Florida,SA_Brazil_VCP,MIA,VCP,MIA,VCP,MIA-VCP,97,CONSOLIDADO,MIA,DHL EXPRESS (USA) INC,DHL GLOBAL FORWARDING,05-11-12 0:00,1002,0,0,0,0,0,0
0,549,21514743,MIA,VCP,USA,Brazil,NA_USA_Florida,SA_Brazil_VCP,MIA,VCP,MIA,VCP,MIA-VCP,97,CONSOLIDADO,MIA,DHL EXPRESS (USA) INC,DHL EXPRESS (USA) INC,05-11-12 0:00,1002,0,0,0,0,0,0
0,549,21514754,MIA,VCP,USA,Brazil,NA_USA_Florida,SA_Brazil_VCP,MIA,VCP,MIA,VCP,MIA-VCP,1,CARGA GENERAL,MIA,DHL EXPRESS (USA) INC,DHL EXPRESS (USA) INC,07-11-12 0:00,1002,0,0,0,0,0,0
549,549,21521393,MIA,CWB,USA,Brazil,NA_USA_Florida,SA_Brazil_Special,MIA,CWB,MIA,CWB,MIA-VCP-CWB,97,CONSOLIDADO,MIA,PANALPINA INC,PANALPINA INC,27-10-12 0:00,"502,385,836,385,836",618.43,1619.05,618.43,1664.05,1619.05,409.5
549,549,21521393,MIA,CWB,USA,Brazil,NA_USA_Florida,SA_Brazil_Special,MIA,CWB,MIA,CWB,MIA-VCP-CWB,97,CONSOLIDADO,MIA,PANALPINA INC,PANALPINA INC,01-11-12 0:00,"502,385,836,385,836",0,0,618.43,1664.05,1619.05,409.5
0,549,21521684,MIA,CWB,USA,Brazil,NA_USA_Florida,SA_Brazil_Special,MIA,CWB,MIA,CWB,MIA-CWB,1,CARGA GENERAL,MIA,DHL GLOBAL FORWARDING,DHL GLOBAL FORWARDING,05-11-12 0:00,400,0,0,0,0,0,0
549,549,21522351,MIA,VCP,USA,Brazil,NA_USA_Florida,SA_Brazil_VCP,MIA,VCP,MIA,VCP,MIA-VCP,97,CONSOLIDADO,MIA,DHL GLOBAL FORWARDING,DHL GLOBAL FORWARDING,01-11-12 0:00,3908,3323.5,11187,3323.5,11187,11187,2468.5
549,549,21522406,MIA,VCP,USA,Brazil,NA_USA_Florida,SA_Brazil_VCP,MIA,VCP,MIA,VCP,MIA-VCP,97,CONSOLIDADO,MIA,DHL GLOBAL FORWARDING,DHL GLOBAL FORWARDING,01-11-12 0:00,5762,4901.95,16254.9,4901.95,16254.9,16254.9,4066.8
549,549,21522922,MIA,MAO,USA,Brazil,NA_USA_Florida,SA_Brazil_MAO,MIA,MAO,MIA,MAO,MIA-MAO,97,CONSOLIDADO,MIA,UPS SUPPLY CHAIN SOLUTIONS INC,UPS SUPPLY CHAIN SOLUTIONS INC,02-11-12 0:00,1002,228,2167.2,228,2167.2,2167.2,911.8
0,549,21524086,MIA,MAO,USA,Brazil,NA_USA_Florida,SA_Brazil_MAO,MIA,MAO,MIA,MAO,MIA-MAO,97,CONSOLIDADO,MIA,DHL GLOBAL FORWARDING,DHL GLOBAL FORWARDING,06-11-12 0:00,1986,0,0,0,0,0,0
549,549,21524296,MIA,MAO,USA,Brazil,NA_USA_Florida,SA_Brazil_MAO,MIA,MAO,MIA,MAO,MIA-MAO,97,CONSOLIDADO,MIA,DHL GLOBAL FORWARDING,DHL GLOBAL FORWARDING,04-11-12 0:00,8001,13424.05,13730.05,13424.05,13730.05,13730.05,7331.6
0,549,21524333,MIA,MAO,USA,Brazil,NA_USA_Florida,SA_Brazil_MAO,MIA,MAO,MIA,MAO,MIA-MAO,1,CARGA GENERAL,MIA,DHL GLOBAL FORWARDING,DHL GLOBAL FORWARDING,06-11-12 0:00,334,0,0,0,0,0,0
0,549,21524403,MIA,GIG,USA,Brazil,NA_USA_Florida,SA_Brazil_GIG,MIA,GIG,MIA,GIG,MIA-GIG,97,CONSOLIDADO,MIA,DHL GLOBAL FORWARDING,DHL GLOBAL FORWARDING,05-11-12 0:00,10003,0,0,0,0,0,0
549,549,21524414,MIA,VCP,USA,Brazil,NA_USA_Florida,SA_Brazil_VCP,MIA,VCP,MIA,VCP,MIA-VCP,97,CONSOLIDADO,MIA,DHL GLOBAL FORWARDING,DHL GLOBAL FORWARDING,02-11-12 0:00,5010,4285.7,13919.4,4285.7,13919.4,13919.4,4968.1
0,549,21524495,MIA,VCP,USA,Brazil,NA_USA_Florida,SA_Brazil_VCP,MIA,VCP,MIA,VCP,MIA-VCP,1,CARGA GENERAL,MIA,DHL GLOBAL FORWARDING,DHL GLOBAL FORWARDING,07-11-12 0:00,14028,0,0,0,0,0,0
0,549,21524532,MIA,VCP,USA,Brazil,NA_USA_Florida,SA_Brazil_VCP,MIA,VCP,MIA,VCP,MIA-VCP,97,CONSOLIDADO,MIA,DHL GLOBAL FORWARDING,DHL GLOBAL FORWARDING,05-11-12 0:00,1324,0,0,0,0,0,0
549,549,21524602,MIA,VCP,USA,Brazil,NA_USA_Florida,SA_Brazil_VCP,MIA,VCP,MIA,VCP,MIA-VCP,97,CONSOLIDADO,MIA,DHL GLOBAL FORWARDING,DHL GLOBAL FORWARDING,04-11-12 0:00,1169,2263.55,7388.1,2263.55,7388.1,7388.1,1131.9
549,549,21524650,MIA,VCP,USA,Brazil,NA_USA_Florida,SA_Brazil_VCP,MIA,VCP,MIA,VCP,MIA-VCP,97,CONSOLIDADO,MIA,DHL GLOBAL FORWARDING,DHL GLOBAL FORWARDING,03-11-12 0:00,6680,5885.4,18730.8,5885.4,18730.8,18730.8,4542.6
0,549,21525140,MIA,GIG,USA,Brazil,NA_USA_Florida,SA_Brazil_GIG,MIA,GIG,MIA,GIG,MIA-GIG,97,CONSOLIDADO,MIA,UPS SUPPLY CHAIN SOLUTIONS INC,UPS SUPPLY CHAIN SOLUTIONS INC,05-11-12 0:00,501,0,0,0,0,0,0
549,549,21525184,MIA,CNF,USA,Brazil,NA_USA_Florida,SA_Brazil_Others,MIA,CNF,MIA,CNF,MIA-CNF,97,CONSOLIDADO,MIA,UPS SUPPLY CHAIN SOLUTIONS INC,UPS SUPPLY CHAIN SOLUTIONS INC,05-11-12 0:00,50,173.88,279.78,173.88,279.78,279.78,26.8
549,549,21525265,MIA,MAO,USA,Brazil,NA_USA_Florida,SA_Brazil_MAO,MIA,MAO,MIA,MAO,MIA-MAO,97,CONSOLIDADO,MIA,UPS SUPPLY CHAIN SOLUTIONS INC,UPS SUPPLY CHAIN SOLUTIONS INC,02-11-12 0:00,4008,1237.25,10626.9,1237.25,10626.9,10626.9,4949
549,549,21525276,MIA,MAO,USA,Brazil,NA_USA_Florida,SA_Brazil_MAO,MIA,MAO,MIA,MAO,MIA-MAO,97,CONSOLIDADO,MIA,UPS SUPPLY CHAIN SOLUTIONS INC,UPS SUPPLY CHAIN SOLUTIONS INC,02-11-12 0:00,2004,229,2049.6,229,2049.6,2049.6,637.3
549,549,21525280,MIA,MAO,USA,Brazil,NA_USA_Florida,SA_Brazil_MAO,MIA,MAO,MIA,MAO,MIA-MAO,97,CONSOLIDADO,MIA,UPS SUPPLY CHAIN SOLUTIONS INC,UPS SUPPLY CHAIN SOLUTIONS INC,04-11-12 0:00,2004,75,693.68,75,693.68,693.68,295.2
0,549,21525291,MIA,MAO,USA,Brazil,NA_USA_Florida,SA_Brazil_MAO,MIA,MAO,MIA,MAO,MIA-MAO,97,CONSOLIDADO,MIA,UPS SUPPLY CHAIN SOLUTIONS INC,UPS SUPPLY CHAIN SOLUTIONS INC,06-11-12 0:00,5670,0,0,0,0,0,0
0,549,21525302,MIA,MAO,USA,Brazil,NA_USA_Florida,SA_Brazil_MAO,MIA,MAO,MIA,MAO,MIA-MAO,1,CARGA GENERAL,MIA,UPS SUPPLY CHAIN SOLUTIONS INC,UPS SUPPLY CHAIN SOLUTIONS INC,07-11-12 0:00,3006,0,0,0,0,0,0
549,549,21528076,MIA,MAO,USA,Brazil,NA_USA_Florida,SA_Brazil_MAO,MIA,MAO,MIA,MAO,MIA-MAO,97,CONSOLIDADO,MIA,CEVA FREIGHT LLC,CEVA FREIGHT LLC,02-11-12 0:00,2505,719.4,5190.7,719.4,5190.7,5190.7,860.4
0,549,21528080,MIA,MAO,USA,Brazil,NA_USA_Florida,SA_Brazil_MAO,MIA,MAO,MIA,MAO,MIA-MAO,1,CARGA GENERAL,MIA,CEVA FREIGHT LLC,CEVA FREIGHT LLC,07-11-12 0:00,2505,0,0,0,0,0,0
549,549,21528356,MIA,MAO,USA,Brazil,NA_USA_Florida,SA_Brazil_MAO,MIA,MAO,MIA,MAO,MIA-MAO,97,CONSOLIDADO,MIA,CEVA FREIGHT LLC,CEVA FREIGHT LLC,02-11-12 0:00,501,75,450.33,75,450.33,450.33,144.2
0,549,21528835,MIA,GIG,USA,Brazil,NA_USA_Florida,SA_Brazil_GIG,MIA,GIG,MIA,GIG,MIA-GIG,97,CONSOLIDADO,MIA,CEVA FREIGHT LLC,CEVA FREIGHT LLC,05-11-12 0:00,70,0,0,0,0,0,0
549,549,21528861,MIA,GIG,USA,Brazil,NA_USA_Florida,SA_Brazil_GIG,MIA,GIG,MIA,GIG,MIA-GIG,97,CONSOLIDADO,MIA,CEVA FREIGHT LLC,CEVA FREIGHT LLC,05-11-12 0:00,3507,10726.29,18111.83,10713.6,18090.4,18090.4,3171.3
549,549,21528964,MIA,VCP,USA,Brazil,NA_USA_Florida,SA_Brazil_VCP,MIA,VCP,MIA,VCP,MIA-VCP,97,CONSOLIDADO,MIA,CEVA FREIGHT LLC,CEVA FREIGHT LLC,02-11-12 0:00,2672,2445.3,7759.75,2445.3,7759.75,7759.75,2357.9
549,549,21529060,MIA,VCP,USA,Brazil,NA_USA_Florida,SA_Brazil_VCP,MIA,VCP,MIA,VCP,MIA-VCP,97,CONSOLIDADO,MIA,CEVA FREIGHT LLC,CEVA FREIGHT LLC,04-11-12 0:00,6735,6061.95,18612.63,6061.95,18612.63,18612.63,3506.7
0,549,21529126,MIA,GIG,USA,Brazil,NA_USA_Florida,SA_Brazil_GIG,MIA,GIG,MIA,GIG,MIA-GIG,97,CONSOLIDADO,MIA,CEVA FREIGHT LLC,CEVA FREIGHT LLC,05-11-12 0:00,1946,0,0,0,0,0,0
0,549,21529130,MIA,GIG,USA,Brazil,NA_USA_Florida,SA_Brazil_GIG,MIA,GIG,MIA,GIG,MIA-GIG,97,CONSOLIDADO,MIA,CEVA FREIGHT LLC,CEVA FREIGHT LLC,05-11-12 0:00,1946,0,0,0,0,0,0
549,549,21529141,MIA,REC,USA,Brazil,NA_USA_Florida,SA_Brazil_Others,MIA,REC,MIA,REC,MIA-REC,97,CONSOLIDADO,MIA,CEVA FREIGHT LLC,CEVA FREIGHT LLC,05-11-12 0:00,835,2945.25,2833.07,2945.25,2833.07,2833.07,395.9
0,549,21529152,MIA,MAO,USA,Brazil,NA_USA_Florida,SA_Brazil_MAO,MIA,MAO,MIA,MAO,MIA-MAO,97,CONSOLIDADO,MIA,CEVA FREIGHT LLC,CEVA FREIGHT LLC,02-11-12 0:00,1925,0,0,0,0,0,0
0,549,21529163,MIA,GIG,USA,Brazil,NA_USA_Florida,SA_Brazil_GIG,MIA,GIG,MIA,GIG,MIA-GIG,514,MEDICAMENTOS / VACUNAS,MIA,CEVA FREIGHT LLC,CEVA FREIGHT LLC,05-11-12 0:00,7014,0,0,0,0,0,0
