codemp,prfawb,numawb,oriawb,desawb,OrgPais,DestPais,ZonaOrig,ZonaDest,OficinaOriCap,OficinaDesCap,PosOri,PosDes,tramo,escala,codpro,dsc_producto,codage,posage,NomAge,codshp,posshp,NomShp,dnmvue,numvue,tipvue,FecVue,FchDsp,FchEta,ChWei_BK,GrWei_BK,chwei_awb,grwei_awb,chwei,grwei,HayWhr,GrRev,NetRev,CostoAllot,Interl,Comision,Others_Incomes,DueCarrier,GrossRevSinProrr,SalesRevSinProrr,NetRevSinProrr,matricula,material,Tramos,ChWeiTotAWB,GrWeiTotAWB,TipoServicio,PasaSCL,PasaMIA,PasaLAX,PasaJFK,PasaMEX,PasaGDL,Actualizacion,shsh,prioCpty,FeedbackOp,TipVueRCP,TpotarBk,StsRva,FchWhr,Bode,Piezas,Piezas_BK
0,45,91312863,ORD,ASU,USA,Paraguay,NA_USA_Midwest,SA_Paraguay,CHI,ASU,ORD,MIA,1,1,617,MISCELANEO (CLASE 9),1856,CHI,BDP INTERNATIONAL INC,10135,B69,BDP INTERNATIONAL,TPR,1,T,06-11-12 0:00,07-11-12 0:00,07-11-12 22:00,7,6,7,6,7,6,0,0,0,0,0,0,0,0,0,0,0,,,ORD-MIA-ASU,0,0,Standard,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,,,,PESO,Booked,,MIA,1,1
0,45,91312863,ORD,ASU,USA,Paraguay,NA_USA_Midwest,SA_Paraguay,CHI,ASU,MIA,ASU,2,2,617,MISCELANEO (CLASE 9),1856,CHI,BDP INTERNATIONAL INC,10135,B69,BDP INTERNATIONAL,RF,561,C,10-11-12 0:00,10-11-12 9:06,10-11-12 18:59,7,6,7,6,7,6,0,0,0,0,0,0,0,0,0,0,0,N316LA,B767-300F,ORD-MIA-ASU,0,0,Standard,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,,,,PESO,Booked,,MIA,1,1
0,45,91312885,MIA,GRU,USA,Brazil,NA_USA_Florida,SA_Brazil_GRU,MIA,GRU,MIA,GRU,1,1,517,OTROS DG,1856,MIA,BDP INTERNATIONAL INC,1856,MIA,BDP INTERNATIONAL INC,JJ,8091,P,07-11-12 0:00,07-11-12 0:00,07-11-12 0:00,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,,,MIA-GRU,0,0,Only Pax,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,,,,PESO,Booked,,MIA,1,1
0,45,91312955,ORD,VCP,USA,Brazil,NA_USA_Midwest,SA_Brazil_VCP,CHI,VCP,ORD,MIA,1,1,1,CARGA GENERAL,1856,CHI,BDP INTERNATIONAL INC,8862,B69,BDP,TPR,1,T,06-11-12 0:00,07-11-12 0:00,07-11-12 22:00,220,209,220,209,220,209,0,0,0,0,0,0,0,0,0,0,0,,,ORD-MIA-VCP,0,0,Standard,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,,,,PESO,Booked,,MIA,1,1
0,45,91312955,ORD,VCP,USA,Brazil,NA_USA_Midwest,SA_Brazil_VCP,CHI,VCP,MIA,VCP,2,2,1,CARGA GENERAL,1856,CHI,BDP INTERNATIONAL INC,8862,B69,BDP,UC,1106,C,08-11-12 0:00,08-11-12 8:40,08-11-12 19:29,220,209,220,209,220,209,0,0,0,0,0,0,0,0,0,0,0,N778LA,B777-200F,ORD-MIA-VCP,0,0,Standard,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,,,,PESO,Booked,,MIA,1,1
45,45,91313471,IAH,BOG,USA,Colombia,NA_USA_South,SA_Colombia,IAH,BOG,IAH,MIA,1,1,1,CARGA GENERAL,66970,HOU,U.S.G.A. LOGISTIC INC.,923287,D44,U.S.G.A. LOGISTIC INC.,TBC,1824,T,01-11-12 0:00,02-11-12 2:30,02-11-12 23:14,330,330,330,330,329,329,1,0,0,0,0,0,0,0,528,514.8,435.6,,,IAH-MIA-BOG,330,330,only Cargo,NO,YES,NO,NO,NO,NO,05-11-12 3:08,1,,,,PESO,Booked,11-01-12 15:41,IAH,1,1
45,45,91313471,IAH,BOG,USA,Colombia,NA_USA_South,SA_Colombia,IAH,BOG,MIA,BOG,2,2,1,CARGA GENERAL,66970,HOU,U.S.G.A. LOGISTIC INC.,923287,D44,U.S.G.A. LOGISTIC INC.,L7,1501,C,03-11-12 0:00,03-11-12 9:41,03-11-12 13:02,330,330,330,330,329,329,1,528,435.6,0,"-792,000,011,097,301","-13,200,000,184,955",0,0,528,514.8,435.6,N776LA,B777-200F,IAH-MIA-BOG,330,330,only Cargo,NO,YES,NO,NO,NO,NO,05-11-12 3:08,1,0,,,PESO,Flown,11-02-12 23:14,MIA,1,1
45,45,91313482,IAH,BOG,USA,Colombia,NA_USA_South,SA_Colombia,IAH,BOG,IAH,MIA,1,1,1,CARGA GENERAL,66970,HOU,U.S.G.A. LOGISTIC INC.,961119,D44,U.S.G.A. LOGISTIC INC.,TBC,1824,T,01-11-12 0:00,02-11-12 2:30,02-11-12 23:14,45,45,100,45,45,45,1,0,0,0,0,0,0,0,160,156,132,,,IAH-MIA-BOG,100,45,Only Pax,NO,YES,NO,NO,NO,NO,05-11-12 3:08,1,,,,PESO,Booked,11-01-12 15:43,IAH,1,1
45,45,91313482,IAH,BOG,USA,Colombia,NA_USA_South,SA_Colombia,IAH,BOG,MIA,BOG,2,2,1,CARGA GENERAL,66970,HOU,U.S.G.A. LOGISTIC INC.,961119,D44,U.S.G.A. LOGISTIC INC.,L7,1501,C,03-11-12 0:00,03-11-12 9:41,03-11-12 13:02,45,45,100,45,45,45,1,160,132,0,-24,-4,0,0,160,156,132,N776LA,B777-200F,IAH-MIA-BOG,100,45,Only Pax,NO,YES,NO,NO,NO,NO,05-11-12 3:08,1,0,,,PESO,Flown,11-02-12 23:14,MIA,1,1
45,45,91313493,IAH,BOG,USA,Colombia,NA_USA_South,SA_Colombia,IAH,BOG,IAH,MIA,1,1,1,CARGA GENERAL,66970,HOU,U.S.G.A. LOGISTIC INC.,961267,D44,U.S.G.A. LOGISTIC INC.,TBC,1824,T,01-11-12 0:00,02-11-12 2:30,02-11-12 23:14,45,45,100,45,45,45,1,0,0,0,0,0,0,0,160,156,132,,,IAH-MIA-BOG,100,45,only Cargo,NO,YES,NO,NO,NO,NO,05-11-12 3:08,1,,,,PESO,Booked,11-01-12 15:45,IAH,1,1
45,45,91313493,IAH,BOG,USA,Colombia,NA_USA_South,SA_Colombia,IAH,BOG,MIA,BOG,2,2,1,CARGA GENERAL,66970,HOU,U.S.G.A. LOGISTIC INC.,961267,D44,U.S.G.A. LOGISTIC INC.,L7,1501,C,03-11-12 0:00,03-11-12 9:41,03-11-12 13:02,45,45,100,45,45,45,1,160,132,0,-24,-4,0,0,160,156,132,N776LA,B777-200F,IAH-MIA-BOG,100,45,only Cargo,NO,YES,NO,NO,NO,NO,05-11-12 3:08,1,0,,,PESO,Flown,11-02-12 23:14,MIA,1,1
45,45,91313504,IAH,BOG,USA,Colombia,NA_USA_South,SA_Colombia,IAH,BOG,IAH,MIA,1,1,1,CARGA GENERAL,66970,HOU,U.S.G.A. LOGISTIC INC.,960682,D44,U.S.G.A. LOGISTIC INC.,TBC,1824,T,01-11-12 0:00,02-11-12 2:30,02-11-12 23:14,276,276,276,276,276,276,1,0,0,0,0,0,0,0,441.6,430.56,364.32,,,IAH-MIA-BOG,276,276,Only Pax,NO,YES,NO,NO,NO,NO,05-11-12 3:08,1,,,,PESO,Booked,11-01-12 15:43,IAH,1,1
45,45,91313504,IAH,BOG,USA,Colombia,NA_USA_South,SA_Colombia,IAH,BOG,MIA,BOG,2,2,1,CARGA GENERAL,66970,HOU,U.S.G.A. LOGISTIC INC.,960682,D44,U.S.G.A. LOGISTIC INC.,L7,1501,C,03-11-12 0:00,03-11-12 9:41,03-11-12 13:02,276,276,276,276,276,276,1,441.6,364.32,0,"-662,400,013,316,761","-11,040,000,221,946",0,0,441.6,430.56,364.32,N776LA,B777-200F,IAH-MIA-BOG,276,276,Only Pax,NO,YES,NO,NO,NO,NO,05-11-12 3:08,1,0,,,PESO,Flown,11-02-12 23:14,MIA,1,1
45,45,91313515,IAH,BOG,USA,Colombia,NA_USA_South,SA_Colombia,IAH,BOG,IAH,MIA,1,1,1,CARGA GENERAL,66970,HOU,U.S.G.A. LOGISTIC INC.,961274,D44,U.S.G.A. LOGISTIC INC.,TBC,1824,T,01-11-12 0:00,02-11-12 2:30,02-11-12 23:14,11,11,11,11,11,11,1,0,0,0,0,0,0,0,104.99,102.36,99.72,,,IAH-MIA-BOG,11,11,Only Pax,NO,YES,NO,NO,NO,NO,05-11-12 3:08,1,,,,PESO,Booked,11-01-12 15:41,IAH,1,1
45,45,91313515,IAH,BOG,USA,Colombia,NA_USA_South,SA_Colombia,IAH,BOG,MIA,BOG,2,2,1,CARGA GENERAL,66970,HOU,U.S.G.A. LOGISTIC INC.,961274,D44,U.S.G.A. LOGISTIC INC.,L7,1501,C,03-11-12 0:00,03-11-12 9:41,03-11-12 13:02,11,11,11,11,11,11,1,105,99.73,0,"-264,026,483,014,746","-263,026,382,700,296",0,0,104.99,102.36,99.72,N776LA,B777-200F,IAH-MIA-BOG,11,11,Only Pax,NO,YES,NO,NO,NO,NO,05-11-12 3:08,1,0,,,PESO,Flown,11-02-12 23:14,MIA,1,1
45,45,91313526,IAH,BOG,USA,Colombia,NA_USA_South,SA_Colombia,IAH,BOG,IAH,MIA,1,1,1,CARGA GENERAL,66970,HOU,U.S.G.A. LOGISTIC INC.,960641,D44,U.S.G.A. LOGISTIC INC.,,,?,01-11-12 0:00,01-11-12 0:00,01-11-12 0:00,16,16,16,16,16,16,1,0,0,0,0,0,0,0,105,102.37,98.53,,,IAH-MIA-BOG,16,16,Only Pax,NO,YES,NO,NO,NO,NO,05-11-12 3:08,1,,,,PESO,Pending,11-01-12 15:44,IAH,1,1
45,45,91313526,IAH,BOG,USA,Colombia,NA_USA_South,SA_Colombia,IAH,BOG,MIA,BOG,2,2,1,CARGA GENERAL,66970,HOU,U.S.G.A. LOGISTIC INC.,960641,D44,U.S.G.A. LOGISTIC INC.,L7,1501,C,03-11-12 0:00,03-11-12 9:41,03-11-12 13:02,16,16,16,16,16,16,1,105,98.53,0,"-383,999,995,242,566","-262,999,996,741,653",0,0,105,102.37,98.53,N776LA,B777-200F,IAH-MIA-BOG,16,16,Only Pax,NO,YES,NO,NO,NO,NO,05-11-12 3:08,1,0,,,PESO,Flown,11-02-12 23:14,MIA,1,1
45,45,91313530,IAH,BOG,USA,Colombia,NA_USA_South,SA_Colombia,IAH,BOG,IAH,MIA,1,1,1,CARGA GENERAL,66970,HOU,U.S.G.A. LOGISTIC INC.,960676,D44,U.S.G.A. LOGISTIC INC.,,,?,01-11-12 0:00,01-11-12 0:00,01-11-12 0:00,1188,1188,1188,1188,1186,1186,1,0,0,0,0,0,0,0,1900.8,1853.28,1568.16,,,IAH-MIA-BOG,1188,1188,Only Pax,NO,YES,NO,NO,NO,NO,05-11-12 3:08,1,,,,PESO,Pending,11-01-12 15:40,IAH,2,2
45,45,91313530,IAH,BOG,USA,Colombia,NA_USA_South,SA_Colombia,IAH,BOG,MIA,BOG,2,2,1,CARGA GENERAL,66970,HOU,U.S.G.A. LOGISTIC INC.,960676,D44,U.S.G.A. LOGISTIC INC.,L7,1501,C,03-11-12 0:00,03-11-12 9:41,03-11-12 13:02,1188,1188,1188,1188,1186,1186,1,1900.8,1568.16,0,"-285,120,006,214,489","-475,200,010,357,481",0,0,1900.8,1853.28,1568.16,N776LA,B777-200F,IAH-MIA-BOG,1188,1188,Only Pax,NO,YES,NO,NO,NO,NO,05-11-12 3:08,1,0,,,PESO,Flown,11-02-12 23:14,MIA,2,2
0,45,91313681,IAH,GIG,USA,Brazil,NA_USA_South,SA_Brazil_GIG,IAH,GIG,IAH,MIA,1,1,517,OTROS DG,2112,HOU,LYNDEN AIR FREIGHT INC,945667,D44,LYNDEN AIR FREIGHT INC,TEN,7789,T,02-11-12 0:00,03-11-12 2:30,03-11-12 23:27,11,11,12,11,11.67,11,1,0,0,0,0,0,0,0,0,0,0,,,IAH-MIA-GIG,0,0,only Cargo,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,,,,PESO,Flown,11-02-12 13:17,IAH,2,2
0,45,91313681,IAH,GIG,USA,Brazil,NA_USA_South,SA_Brazil_GIG,IAH,GIG,MIA,GIG,2,2,517,OTROS DG,2112,HOU,LYNDEN AIR FREIGHT INC,945667,D44,LYNDEN AIR FREIGHT INC,UC,1404,C,05-11-12 0:00,06-11-12 10:00,06-11-12 21:05,11,11,12,11,11.67,11,1,0,0,0,0,0,0,0,0,0,0,N778LA,B777-200F,IAH-MIA-GIG,0,0,only Cargo,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,1,,,PESO,Manifested,11-03-12 23:27,MIA,2,2
0,45,91313692,JFK,EZE,USA,Argentina,NA_USA_NewYork,SA_Argentina_EZE,JFK,EZE,JFK,LIM,1,1,517,OTROS DG,2112,JFK,LYNDEN AIR FREIGHT,10418,B69,LYNDEN AIR FREIGHT,LA,531,P,07-11-12 0:00,07-11-12 22:55,08-11-12 6:50,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,B-767,B767-300,JFK-LIM-EZE,0,0,Only Pax,NO,NO,NO,YES,NO,NO,06-11-12 3:36,1,,,,PESO,Booked,,JFK,6,6
0,45,91313692,JFK,EZE,USA,Argentina,NA_USA_NewYork,SA_Argentina_EZE,JFK,EZE,LIM,EZE,2,2,517,OTROS DG,2112,JFK,LYNDEN AIR FREIGHT,10418,B69,LYNDEN AIR FREIGHT,LA,4641,P,08-11-12 0:00,08-11-12 13:25,08-11-12 19:45,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,B-767,B767-300,JFK-LIM-EZE,0,0,Only Pax,NO,NO,NO,YES,NO,NO,06-11-12 3:36,1,,,,PESO,Booked,,JFK,6,6
0,45,91313703,JFK,GIG,USA,Brazil,NA_USA_NewYork,SA_Brazil_GIG,JFK,GIG,JFK,GIG,1,1,1,CARGA GENERAL,2112,JFK,LYNDEN AIR FREIGHT,10338,B69,LYNDEN AIR FREIGHT,JJ,8079,P,08-11-12 0:00,08-11-12 0:00,08-11-12 0:00,175,175,175,175,175,175,0,0,0,0,0,0,0,0,0,0,0,,,JFK-GIG,0,0,Only Pax,NO,NO,NO,YES,NO,NO,06-11-12 3:36,1,,,,PESO,Booked,,JFK,1,1
45,45,91314683,ATL,BOG,USA,Colombia,NA_USA_SouthEast,SA_Colombia,ATL,BOG,ATL,MIA,1,1,97,CONSOLIDADO,633024,CHI,ESTES FORWARDING WORLDWIDE,959108,D44,ESTES FORWARDING,TLD,999,T,26-10-12 0:00,27-10-12 0:00,26-10-12 16:04,2153,2153,2153,2153,2311.92,2249,1,0,0,0,0,0,0,0,2811.25,2698.8,2329.13,,,ATL-MIA-BOG,2153,2153,Standard,NO,YES,NO,NO,NO,NO,05-11-12 3:08,1,,,,PESO,Booked,10/30/2012 19:25:00,MIA,4,4
45,45,91314683,ATL,BOG,USA,Colombia,NA_USA_SouthEast,SA_Colombia,ATL,BOG,MIA,BOG,2,2,97,CONSOLIDADO,633024,CHI,ESTES FORWARDING WORLDWIDE,959108,D44,ESTES FORWARDING,L7,1501,C,03-11-12 0:00,03-11-12 9:41,03-11-12 13:02,2153,2153,2153,2153,2311.92,2249,1,2811.25,2329.13,0,"-369,669,981,400,479","-112,449,994,342,207",0,0,2811.25,2698.8,2329.13,N776LA,B777-200F,ATL-MIA-BOG,2153,2153,Standard,NO,YES,NO,NO,NO,NO,05-11-12 3:08,1,0,,,PESO,Flown,10/30/2012 19:25:00,MIA,4,4
45,45,91314952,JFK,BOG,USA,Colombia,NA_USA_NewYork,SA_Colombia,JFK,BOG,JFK,MIA,1,1,97,CONSOLIDADO,146,JFK,DHL GLOBAL FORWARDING,146,JFK,DHL GLOBAL FORWARDING,TAN,1,T,27-10-12 0:00,28-10-12 3:00,27-10-12 12:32,15,14,14,13.6,15,15,1,0,0,0,0,0,0,0,67.86,293.76,258.76,,,JFK-MIA-BOG,14,13.6,Only Pax,NO,YES,NO,YES,NO,NO,05-11-12 3:08,1,1,,,PESO,Manifested,10/26/2012 00:42:00,JFK,2,2
45,45,91314952,JFK,BOG,USA,Colombia,NA_USA_NewYork,SA_Colombia,JFK,BOG,MIA,BOG,2,2,97,CONSOLIDADO,146,JFK,DHL GLOBAL FORWARDING,146,JFK,DHL GLOBAL FORWARDING,L7,1809,C,01-11-12 0:00,01-11-12 3:00,01-11-12 5:33,15,14,14,13.6,15,15,1,67.86,258.76,0,"-350,000,013,209,031",0,0,"225,900,008,525,486",67.86,293.76,258.76,N776LA,B777-200F,JFK-MIA-BOG,14,13.6,Only Pax,NO,YES,NO,YES,NO,NO,05-11-12 3:08,1,1,CHANGED BY 2987781/MIASV001 31/oct/2012 04:26,,PESO,Flown,10/30/2012 10:57:00,MIA,2,2
45,45,91314985,JFK,SCL,USA,Chile,NA_USA_NewYork,SA_Chile,JFK,SCL,JFK,SCL,1,1,97,CONSOLIDADO,146,JFK,DHL GLOBAL FORWARDING,932917,D44,DHL GLOBAL FORWARDING,LA,533,P,03-11-12 0:00,03-11-12 20:00,04-11-12 7:48,1870,1030,1710.5,1029.6,1710.5,1029.6,0,2223.65,5448.08,0,0,0,0,"316,443,004,537,765",2223.65,5448.08,5448.08,CC-BDC,B767-300,JFK-SCL,1710.5,1029.6,Only Pax,YES,NO,NO,YES,NO,NO,06-11-12 3:36,1,1,,,PESO,Flown,,JFK,11,11
45,45,91315022,JFK,EZE,USA,Argentina,NA_USA_NewYork,SA_Argentina_EZE,JFK,EZE,JFK,MIA,1,1,517,OTROS DG,146,JFK,DHL GLOBAL FORWARDING,146,JFK,DHL GLOBAL FORWARDING,TAN,1,T,27-10-12 0:00,28-10-12 3:00,27-10-12 12:32,33,21,45,19.1,19,19,1,0,0,0,0,0,0,0,220.5,547,512,,,JFK-MIA-EZE,45,19.1,Standard,NO,YES,NO,YES,NO,NO,06-11-12 3:36,1,1,,,PESO,Manifested,10/27/2012 01:09:00,JFK,1,1
45,45,91315022,JFK,EZE,USA,Argentina,NA_USA_NewYork,SA_Argentina_EZE,JFK,EZE,MIA,EZE,2,2,517,OTROS DG,146,JFK,DHL GLOBAL FORWARDING,146,JFK,DHL GLOBAL FORWARDING,4M,4521,P,02-11-12 0:00,02-11-12 20:45,03-11-12 6:33,33,21,45,19.1,19,19,1,220.5,512,0,-35,0,0,201.5,220.5,547,512,LV-CKU,B767-300,JFK-MIA-EZE,45,19.1,Standard,NO,YES,NO,YES,NO,NO,06-11-12 3:36,1,0,,,PESO,Flown,10/30/2012 10:57:00,MIA,1,1
45,45,91315055,SFO,CCS,USA,Venezuela,NA_USA_West,SA_Venezuela,SFO,CCS,SFO,LAX,1,1,97,CONSOLIDADO,146,SFO,DHL GLOBAL FORWARDING,146,SFO,DHL GLOBAL FORWARDING,TQJ,123,T,26-10-12 0:00,27-10-12 3:00,27-10-12 9:55,2398,2398,2398,2398,2374,2374,1,0,0,0,0,0,0,0,3357.2,7793.5,7457.78,,,SFO-LAX-MEX-CCS,2398,2398,Standard,NO,NO,YES,NO,YES,NO,05-11-12 3:08,1,1,,,PESO,Flown,10/26/2012 17:47:00,SFO,57,114
45,45,91315055,SFO,CCS,USA,Venezuela,NA_USA_West,SA_Venezuela,SFO,CCS,LAX,MEX,2,2,97,CONSOLIDADO,146,SFO,DHL GLOBAL FORWARDING,146,SFO,DHL GLOBAL FORWARDING,M7,6851,C,02-11-12 0:00,02-11-12 20:58,02-11-12 18:43,2398,2398,2398,2398,2374,2374,1,"1,433,573",3184.58,0,"-143,357,291,561,998",0,0,"18,943,642,099,264",3357.2,7793.5,7457.78,N526LA,B767-300F,SFO-LAX-MEX-CCS,2398,2398,Standard,NO,NO,YES,NO,YES,NO,05-11-12 3:08,1,3,,,PESO,Flown,10/27/2012 10:17:00,LAX,57,114
45,45,91315055,SFO,CCS,USA,Venezuela,NA_USA_West,SA_Venezuela,SFO,CCS,MEX,CCS,3,3,97,CONSOLIDADO,146,SFO,DHL GLOBAL FORWARDING,146,SFO,DHL GLOBAL FORWARDING,M7,6365,C,03-11-12 0:00,03-11-12 8:30,03-11-12 15:17,2398,2398,2398,2398,2374,2374,1,"1,923,627",4273.2,0,"-192,362,709,756,833",0,0,"254,193,580,750,101",3357.2,7793.5,7457.78,N526LA,B767-300F,SFO-LAX-MEX-CCS,2398,2398,Standard,NO,NO,YES,NO,YES,NO,05-11-12 3:08,1,1,**tto.ok**,,PESO,Flown,10/26/2012 17:47:00,SFO,57,114
0,45,91315081,SEA,GIG,USA,Brazil,NA_USA_West,SA_Brazil_GIG,LAX,GIG,SEA,LAX,1,1,617,MISCELANEO (CLASE 9),146,SEA,DHL GLOBAL FORWARDING,953107,D44,DHL GLOBAL FORWARDING,QJ,3,E,26-10-12 0:00,26-10-12 6:00,28-10-12 9:19,7,5,6,6,5,5,1,0,0,0,0,0,0,0,0,0,0,,,SEA-LAX-MIA-GIG,0,0,Only Pax,NO,YES,YES,NO,NO,NO,06-11-12 3:36,1,,,,PESO,Booked,11-02-12 11:00,LAX,1,1
0,45,91315081,SEA,GIG,USA,Brazil,NA_USA_West,SA_Brazil_GIG,LAX,GIG,LAX,MIA,2,2,617,MISCELANEO (CLASE 9),146,SEA,DHL GLOBAL FORWARDING,953107,D44,DHL GLOBAL FORWARDING,TTG,520,T,02-11-12 0:00,03-11-12 5:00,05-11-12 22:30,7,5,6,6,5,5,1,0,0,0,0,0,0,0,0,0,0,,,SEA-LAX-MIA-GIG,0,0,Only Pax,NO,YES,YES,NO,NO,NO,06-11-12 3:36,1,1,,,PESO,Flown,11-02-12 11:00,LAX,1,1
0,45,91315081,SEA,GIG,USA,Brazil,NA_USA_West,SA_Brazil_GIG,LAX,GIG,MIA,GIG,3,3,617,MISCELANEO (CLASE 9),146,SEA,DHL GLOBAL FORWARDING,953107,D44,DHL GLOBAL FORWARDING,,,?,05-11-12 0:00,05-11-12 0:00,05-11-12 0:00,7,5,6,6,5,5,1,0,0,0,0,0,0,0,0,0,0,,,SEA-LAX-MIA-GIG,0,0,Only Pax,NO,YES,YES,NO,NO,NO,06-11-12 3:36,1,,,,PESO,Pending,11-05-12 22:30,MIA,1,1
45,45,91315136,JFK,EZE,USA,Argentina,NA_USA_NewYork,SA_Argentina_EZE,JFK,EZE,JFK,LIM,1,1,97,CONSOLIDADO,146,JFK,DHL GLOBAL FORWARDING,146,JFK,DHL GLOBAL FORWARDING,LA,2535,P,03-11-12 0:00,03-11-12 15:29,03-11-12 22:34,334,292,1051.5,387.8,1069.96,387.8,1,"1,191,231",1309.24,0,0,0,0,0,1261.8,1386.8,1386.8,CC-CXK,B767-300,JFK-LIM-EZE,1051.5,387.8,Only Pax,NO,NO,NO,YES,NO,NO,06-11-12 3:36,1,1,,,PESO,Flown,10/27/2012 21:34:00,JFK,16,7
45,45,91315136,JFK,EZE,USA,Argentina,NA_USA_NewYork,SA_Argentina_EZE,JFK,EZE,LIM,EZE,2,2,97,CONSOLIDADO,146,JFK,DHL GLOBAL FORWARDING,146,JFK,DHL GLOBAL FORWARDING,LA,2427,P,04-11-12 0:00,04-11-12 1:13,04-11-12 7:29,334,292,1051.5,387.8,1069.96,387.8,1,"7,056,908",77.56,0,0,0,0,0,1261.8,1386.8,1386.8,CC-CBJ,B767-300,JFK-LIM-EZE,1051.5,387.8,Only Pax,NO,NO,NO,YES,NO,NO,06-11-12 3:36,1,1,,,PESO,Flown,10/27/2012 21:34:00,JFK,16,7
45,45,91315140,JFK,SCL,USA,Chile,NA_USA_NewYork,SA_Chile,JFK,SCL,JFK,SCL,1,1,97,CONSOLIDADO,146,JFK,DHL GLOBAL FORWARDING,146,JFK,DHL GLOBAL FORWARDING,LA,533,P,01-11-12 0:00,02-11-12 1:59,02-11-12 13:27,"424,065,368,800,873","397,825,795,082,655",1415.14,1008.7,"214,986,752,538,391","104,535,075,941,932",1,2235.95,"4,872,054",0,0,0,0,"258,531,758,326,319","22,359,502,559,369",5755.95,5755.95,CC-CDM,B767-300,JFK-SCL,1651,1191.7,Only Pax,YES,NO,NO,YES,NO,NO,05-11-12 3:08,2,1,,,PESO,Flown,10/27/2012 00:20:00,JFK,18,10
45,45,91315140,JFK,SCL,USA,Chile,NA_USA_NewYork,SA_Chile,JFK,SCL,JFK,SCL,2,1,97,CONSOLIDADO,146,JFK,DHL GLOBAL FORWARDING,146,JFK,DHL GLOBAL FORWARDING,LA,533,P,02-11-12 0:00,02-11-12 20:00,03-11-12 8:05,"769,346,311,991,273","72,174,204,917,345",235.86,183,"390,032,474,616,095","189,649,240,580,683",1,"4,056,497","883,896",0,0,0,0,"46,903,252,037,786","405,649,744,063,103",5755.95,5755.95,CC-CWF,B767-300,JFK-SCL,1651,1191.7,Only Pax,YES,NO,NO,YES,NO,NO,05-11-12 3:08,2,1,,,PESO,Flown,10/27/2012 00:20:00,JFK,3,10
45,45,91315151,JFK,EZE,USA,Argentina,NA_USA_NewYork,SA_Argentina_EZE,JFK,EZE,JFK,MIA,1,1,517,OTROS DG,146,JFK,DHL GLOBAL FORWARDING,146,JFK,DHL GLOBAL FORWARDING,TAN,1,T,27-10-12 0:00,28-10-12 3:00,27-10-12 12:32,53,53,53,53,53,53,1,0,0,0,0,0,0,0,259.7,607.75,572.75,,,JFK-MIA-EZE,53,53,only Cargo,NO,YES,NO,YES,NO,NO,06-11-12 3:36,1,1,,,PESO,Manifested,10/27/2012 01:03:00,JFK,1,1
45,45,91315151,JFK,EZE,USA,Argentina,NA_USA_NewYork,SA_Argentina_EZE,JFK,EZE,MIA,EZE,2,2,517,OTROS DG,146,JFK,DHL GLOBAL FORWARDING,146,JFK,DHL GLOBAL FORWARDING,RF,541,C,01-11-12 0:00,01-11-12 12:05,01-11-12 22:30,53,53,53,53,53,53,1,259.7,572.75,0,-35,0,0,223.05,259.7,607.75,572.75,CC-CZZ,B767-300F,JFK-MIA-EZE,53,53,only Cargo,NO,YES,NO,YES,NO,NO,06-11-12 3:36,1,1,,,PESO,Flown,10/30/2012 10:57:00,MIA,1,1
45,45,91315265,JFK,EZE,USA,Argentina,NA_USA_NewYork,SA_Argentina_EZE,JFK,EZE,JFK,MIA,1,1,517,OTROS DG,146,JFK,DHL GLOBAL FORWARDING,146,JFK,DHL GLOBAL FORWARDING,TAN,1,T,27-10-12 0:00,28-10-12 3:00,27-10-12 12:32,107,107,107,107,103,103,1,0,0,0,0,0,0,0,299.6,3397.55,3357.52,,,JFK-MIA-EZE,107,107,only Cargo,NO,YES,NO,YES,NO,NO,06-11-12 3:36,1,1,,,PESO,Manifested,10/27/2012 00:59:00,JFK,6,6
45,45,91315265,JFK,EZE,USA,Argentina,NA_USA_NewYork,SA_Argentina_EZE,JFK,EZE,MIA,EZE,2,2,517,OTROS DG,146,JFK,DHL GLOBAL FORWARDING,146,JFK,DHL GLOBAL FORWARDING,RF,541,C,01-11-12 0:00,01-11-12 12:05,01-11-12 22:30,107,107,107,107,103,103,1,299.6,3357.52,0,"-400,300,002,328,611",0,0,"297,295,001,729,414",299.6,3397.55,3357.52,CC-CZZ,B767-300F,JFK-MIA-EZE,107,107,only Cargo,NO,YES,NO,YES,NO,NO,06-11-12 3:36,1,1,,,PESO,Flown,10/30/2012 10:57:00,MIA,6,6
